Mapping parameters for Molgula complanata ()

"Cite AquaMaps itself as: Kaschner, K., Kesner-Reyes, K., Garilao, C., Segschneider, J., Rius-Barile, J. Rees, T., & Froese, R. (2019, October). AquaMaps: Predicted range maps for aquatic species. Retrieved from https://www.aquamaps.org."

Map type: Computer-generated,
Map Option: In FAO
FAOAreas: 18 |  21 |  27 |  34,
Bounding Box (NSWE): ,,,,

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Molgula,complanata,40.75,-70.75,7407:100:4,1.00
Molgula,complanata,40.25,-71.25,7407:101:1,0.98
Molgula,complanata,40.25,-71.75,7407:101:2,0.99
Molgula,complanata,40.75,-71.25,7407:101:3,1.00
Molgula,complanata,40.75,-71.75,7407:101:4,1.00
Molgula,complanata,40.25,-72.25,7407:102:1,1.00
Molgula,complanata,40.25,-72.75,7407:102:2,1.00
Molgula,complanata,40.75,-72.25,7407:102:3,1.00
Molgula,complanata,40.25,-73.25,7407:103:1,1.00
Molgula,complanata,40.75,-73.25,7407:103:3,0.95
Molgula,complanata,41.25,-70.75,7407:110:2,1.00
Molgula,complanata,41.75,-70.25,7407:110:3,1.00
Molgula,complanata,41.75,-70.75,7407:110:4,1.00
Molgula,complanata,41.25,-71.25,7407:111:1,0.90
Molgula,complanata,41.25,-71.75,7407:111:2,0.95
Molgula,complanata,41.25,-72.25,7407:112:1,0.80
Molgula,complanata,42.25,-70.25,7407:120:1,1.00
Molgula,complanata,42.25,-70.75,7407:120:2,1.00
Molgula,complanata,42.75,-70.25,7407:120:3,1.00
Molgula,complanata,42.75,-70.75,7407:120:4,1.00
Molgula,complanata,43.25,-70.25,7407:130:1,1.00
Molgula,complanata,50.25,-0.25,7500:100:1,0.93
Molgula,complanata,50.25,-0.75,7500:100:2,1.00
Molgula,complanata,50.75,-0.25,7500:100:3,0.95
Molgula,complanata,50.25,-1.25,7500:101:1,1.00
Molgula,complanata,50.25,-1.75,7500:101:2,1.00
Molgula,complanata,50.75,-1.25,7500:101:3,1.00
Molgula,complanata,50.75,-1.75,7500:101:4,0.97
Molgula,complanata,50.25,-2.25,7500:102:1,1.00
Molgula,complanata,50.25,-2.75,7500:102:2,1.00
Molgula,complanata,50.75,-2.75,7500:102:4,1.00
Molgula,complanata,50.25,-3.25,7500:103:1,1.00
Molgula,complanata,50.25,-3.75,7500:103:2,1.00
Molgula,complanata,50.75,-3.25,7500:103:3,1.00
Molgula,complanata,50.25,-4.25,7500:104:1,1.00
Molgula,complanata,50.25,-4.75,7500:104:2,1.00
Molgula,complanata,50.75,-4.75,7500:104:4,1.00
Molgula,complanata,51.25,-4.75,7500:114:2,1.00
Molgula,complanata,51.75,-4.75,7500:114:4,1.00
Molgula,complanata,52.25,-4.25,7500:124:1,1.00
Molgula,complanata,52.25,-4.75,7500:124:2,1.00
Molgula,complanata,52.75,-4.25,7500:124:3,0.96
Molgula,complanata,52.75,-4.75,7500:124:4,1.00
Molgula,complanata,53.75,-0.25,7500:130:3,0.80
Molgula,complanata,53.25,-3.75,7500:133:2,1.00
Molgula,complanata,53.75,-3.75,7500:133:4,1.00
Molgula,complanata,53.25,-4.25,7500:134:1,1.00
Molgula,complanata,53.25,-4.75,7500:134:2,1.00
Molgula,complanata,53.75,-4.25,7500:134:3,1.00
Molgula,complanata,53.75,-4.75,7500:134:4,1.00
Molgula,complanata,54.25,-0.25,7500:140:1,0.83
Molgula,complanata,54.75,-0.25,7500:140:3,1.00
Molgula,complanata,54.75,-0.75,7500:140:4,1.00
Molgula,complanata,54.75,-1.25,7500:141:3,1.00
Molgula,complanata,54.25,-2.75,7500:142:2,0.81
Molgula,complanata,54.25,-3.25,7500:143:1,0.83
Molgula,complanata,54.25,-3.75,7500:143:2,1.00
Molgula,complanata,54.25,-4.25,7500:144:1,1.00
Molgula,complanata,54.25,-4.75,7500:144:2,1.00
Molgula,complanata,54.75,-4.75,7500:144:4,1.00
Molgula,complanata,50.25,-5.25,7500:205:1,1.00
Molgula,complanata,50.25,-5.75,7500:205:2,1.00
Molgula,complanata,50.75,-5.25,7500:205:3,1.00
Molgula,complanata,50.75,-5.75,7500:205:4,1.00
Molgula,complanata,50.25,-6.25,7500:206:1,1.00
Molgula,complanata,50.25,-6.75,7500:206:2,1.00
Molgula,complanata,50.75,-6.25,7500:206:3,1.00
Molgula,complanata,50.75,-6.75,7500:206:4,1.00
Molgula,complanata,50.25,-7.25,7500:207:1,1.00
Molgula,complanata,50.25,-7.75,7500:207:2,1.00
Molgula,complanata,50.75,-7.25,7500:207:3,1.00
Molgula,complanata,50.75,-7.75,7500:207:4,1.00
Molgula,complanata,50.25,-8.25,7500:208:1,1.00
Molgula,complanata,50.25,-8.75,7500:208:2,1.00
Molgula,complanata,50.75,-8.25,7500:208:3,1.00
Molgula,complanata,50.75,-8.75,7500:208:4,1.00
Molgula,complanata,50.25,-9.25,7500:209:1,1.00
Molgula,complanata,50.25,-9.75,7500:209:2,0.98
Molgula,complanata,50.75,-9.25,7500:209:3,1.00
Molgula,complanata,50.75,-9.75,7500:209:4,1.00
Molgula,complanata,51.25,-5.25,7500:215:1,1.00
Molgula,complanata,51.25,-5.75,7500:215:2,1.00
Molgula,complanata,51.75,-5.25,7500:215:3,1.00
Molgula,complanata,51.75,-5.75,7500:215:4,1.00
Molgula,complanata,51.25,-6.25,7500:216:1,1.00
Molgula,complanata,51.25,-6.75,7500:216:2,1.00
Molgula,complanata,51.75,-6.25,7500:216:3,1.00
Molgula,complanata,51.75,-6.75,7500:216:4,1.00
Molgula,complanata,51.25,-7.25,7500:217:1,1.00
Molgula,complanata,51.25,-7.75,7500:217:2,1.00
Molgula,complanata,51.75,-7.25,7500:217:3,1.00
Molgula,complanata,51.75,-7.75,7500:217:4,1.00
Molgula,complanata,51.25,-8.25,7500:218:1,1.00
Molgula,complanata,51.25,-8.75,7500:218:2,1.00
Molgula,complanata,51.75,-8.25,7500:218:3,1.00
Molgula,complanata,51.75,-8.75,7500:218:4,1.00
Molgula,complanata,51.25,-9.25,7500:219:1,1.00
Molgula,complanata,51.25,-9.75,7500:219:2,1.00
Molgula,complanata,51.75,-9.75,7500:219:4,1.00
Molgula,complanata,52.25,-5.25,7500:225:1,1.00
Molgula,complanata,52.25,-5.75,7500:225:2,1.00
Molgula,complanata,52.75,-5.25,7500:225:3,1.00
Molgula,complanata,52.75,-5.75,7500:225:4,1.00
Molgula,complanata,52.25,-6.25,7500:226:1,1.00
Molgula,complanata,52.25,-6.75,7500:226:2,1.00
Molgula,complanata,52.75,-6.25,7500:226:3,1.00
Molgula,complanata,52.25,-7.25,7500:227:1,1.00
Molgula,complanata,52.25,-7.75,7500:227:2,1.00
Molgula,complanata,52.25,-9.75,7500:229:2,1.00
Molgula,complanata,52.75,-9.75,7500:229:4,1.00
Molgula,complanata,53.25,-5.25,7500:235:1,1.00
Molgula,complanata,53.25,-5.75,7500:235:2,1.00
Molgula,complanata,53.75,-5.25,7500:235:3,1.00
Molgula,complanata,53.75,-5.75,7500:235:4,1.00
Molgula,complanata,53.75,-6.25,7500:236:3,1.00
Molgula,complanata,53.25,-9.25,7500:239:1,0.97
Molgula,complanata,53.25,-9.75,7500:239:2,0.95
Molgula,complanata,53.75,-9.75,7500:239:4,1.00
Molgula,complanata,54.25,-5.25,7500:245:1,1.00
Molgula,complanata,54.25,-5.75,7500:245:2,1.00
Molgula,complanata,54.75,-5.25,7500:245:3,1.00
Molgula,complanata,54.75,-5.75,7500:245:4,1.00
Molgula,complanata,54.25,-6.25,7500:246:1,1.00
Molgula,complanata,54.25,-8.75,7500:248:2,0.90
Molgula,complanata,54.75,-8.25,7500:248:3,1.00
Molgula,complanata,54.75,-8.75,7500:248:4,1.00
Molgula,complanata,54.25,-9.25,7500:249:1,1.00
Molgula,complanata,54.25,-9.75,7500:249:2,1.00
Molgula,complanata,54.75,-9.25,7500:249:3,1.00
Molgula,complanata,54.75,-9.75,7500:249:4,0.99
Molgula,complanata,55.25,-0.25,7500:350:1,1.00
Molgula,complanata,55.25,-0.75,7500:350:2,1.00
Molgula,complanata,55.75,-0.25,7500:350:3,1.00
Molgula,complanata,55.75,-0.75,7500:350:4,1.00
Molgula,complanata,55.25,-1.25,7500:351:1,1.00
Molgula,complanata,55.25,-1.75,7500:351:2,1.00
Molgula,complanata,55.75,-1.25,7500:351:3,1.00
Molgula,complanata,55.75,-1.75,7500:351:4,1.00
Molgula,complanata,55.75,-2.25,7500:352:3,1.00
Molgula,complanata,55.25,-4.75,7500:354:2,0.97
Molgula,complanata,55.75,-4.75,7500:354:4,1.00
Molgula,complanata,56.25,-0.25,7500:360:1,1.00
Molgula,complanata,56.25,-0.75,7500:360:2,1.00
Molgula,complanata,56.75,-0.25,7500:360:3,1.00
Molgula,complanata,56.75,-0.75,7500:360:4,1.00
Molgula,complanata,56.25,-1.25,7500:361:1,1.00
Molgula,complanata,56.25,-1.75,7500:361:2,1.00
Molgula,complanata,56.75,-1.25,7500:361:3,1.00
Molgula,complanata,56.75,-1.75,7500:361:4,1.00
Molgula,complanata,56.25,-2.25,7500:362:1,1.00
Molgula,complanata,56.75,-2.25,7500:362:3,1.00
Molgula,complanata,56.75,-2.75,7500:362:4,0.83
Molgula,complanata,57.25,-0.25,7500:370:1,1.00
Molgula,complanata,57.25,-0.75,7500:370:2,1.00
Molgula,complanata,57.75,-0.25,7500:370:3,1.00
Molgula,complanata,57.75,-0.75,7500:370:4,1.00
Molgula,complanata,57.25,-1.25,7500:371:1,1.00
Molgula,complanata,57.25,-1.75,7500:371:2,1.00
Molgula,complanata,57.75,-1.25,7500:371:3,1.00
Molgula,complanata,57.75,-1.75,7500:371:4,1.00
Molgula,complanata,57.25,-2.25,7500:372:1,1.00
Molgula,complanata,57.75,-2.25,7500:372:3,1.00
Molgula,complanata,57.75,-2.75,7500:372:4,1.00
Molgula,complanata,57.75,-3.25,7500:373:3,1.00
Molgula,complanata,57.75,-3.75,7500:373:4,1.00
Molgula,complanata,57.75,-4.25,7500:374:3,1.00
Molgula,complanata,58.25,-0.25,7500:380:1,1.00
Molgula,complanata,58.25,-0.75,7500:380:2,1.00
Molgula,complanata,58.75,-0.25,7500:380:3,1.00
Molgula,complanata,58.75,-0.75,7500:380:4,1.00
Molgula,complanata,58.25,-1.25,7500:381:1,1.00
Molgula,complanata,58.25,-1.75,7500:381:2,1.00
Molgula,complanata,58.75,-1.25,7500:381:3,1.00
Molgula,complanata,58.75,-1.75,7500:381:4,1.00
Molgula,complanata,58.25,-2.25,7500:382:1,1.00
Molgula,complanata,58.25,-2.75,7500:382:2,1.00
Molgula,complanata,58.75,-2.25,7500:382:3,1.00
Molgula,complanata,58.75,-2.75,7500:382:4,1.00
Molgula,complanata,58.25,-3.25,7500:383:1,1.00
Molgula,complanata,58.25,-3.75,7500:383:2,1.00
Molgula,complanata,58.75,-3.25,7500:383:3,1.00
Molgula,complanata,58.75,-3.75,7500:383:4,1.00
Molgula,complanata,58.75,-4.25,7500:384:3,1.00
Molgula,complanata,58.75,-4.75,7500:384:4,1.00
Molgula,complanata,59.25,-0.25,7500:390:1,1.00
Molgula,complanata,59.25,-0.75,7500:390:2,1.00
Molgula,complanata,59.75,-0.25,7500:390:3,1.00
Molgula,complanata,59.75,-0.75,7500:390:4,1.00
Molgula,complanata,59.25,-1.25,7500:391:1,1.00
Molgula,complanata,59.25,-1.75,7500:391:2,1.00
Molgula,complanata,59.75,-1.25,7500:391:3,1.00
Molgula,complanata,59.75,-1.75,7500:391:4,1.00
Molgula,complanata,59.25,-2.25,7500:392:1,1.00
Molgula,complanata,59.25,-2.75,7500:392:2,1.00
Molgula,complanata,59.75,-2.25,7500:392:3,1.00
Molgula,complanata,59.75,-2.75,7500:392:4,1.00
Molgula,complanata,59.25,-3.25,7500:393:1,1.00
Molgula,complanata,59.25,-3.75,7500:393:2,1.00
Molgula,complanata,59.75,-3.25,7500:393:3,1.00
Molgula,complanata,59.75,-3.75,7500:393:4,1.00
Molgula,complanata,59.25,-4.25,7500:394:1,1.00
Molgula,complanata,59.25,-4.75,7500:394:2,1.00
Molgula,complanata,59.75,-4.25,7500:394:3,1.00
Molgula,complanata,59.75,-4.75,7500:394:4,0.99
Molgula,complanata,55.25,-5.75,7500:455:2,1.00
Molgula,complanata,55.75,-5.25,7500:455:3,1.00
Molgula,complanata,55.75,-5.75,7500:455:4,1.00
Molgula,complanata,55.25,-6.25,7500:456:1,1.00
Molgula,complanata,55.25,-6.75,7500:456:2,1.00
Molgula,complanata,55.75,-6.25,7500:456:3,1.00
Molgula,complanata,55.75,-6.75,7500:456:4,1.00
Molgula,complanata,55.25,-7.75,7500:457:2,0.99
Molgula,complanata,55.75,-7.25,7500:457:3,1.00
Molgula,complanata,55.75,-7.75,7500:457:4,1.00
Molgula,complanata,55.25,-8.25,7500:458:1,1.00
Molgula,complanata,55.25,-8.75,7500:458:2,1.00
Molgula,complanata,55.75,-8.25,7500:458:3,1.00
Molgula,complanata,55.75,-8.75,7500:458:4,0.97
Molgula,complanata,55.25,-9.25,7500:459:1,0.98
Molgula,complanata,55.25,-9.75,7500:459:2,0.95
Molgula,complanata,55.75,-9.25,7500:459:3,0.95
Molgula,complanata,56.25,-5.25,7500:465:1,1.00
Molgula,complanata,56.25,-5.75,7500:465:2,1.00
Molgula,complanata,56.75,-5.25,7500:465:3,1.00
Molgula,complanata,56.75,-5.75,7500:465:4,1.00
Molgula,complanata,56.25,-6.25,7500:466:1,1.00
Molgula,complanata,56.25,-6.75,7500:466:2,1.00
Molgula,complanata,56.75,-6.25,7500:466:3,1.00
Molgula,complanata,56.75,-6.75,7500:466:4,1.00
Molgula,complanata,56.25,-7.25,7500:467:1,1.00
Molgula,complanata,56.25,-7.75,7500:467:2,1.00
Molgula,complanata,56.75,-7.25,7500:467:3,1.00
Molgula,complanata,56.75,-7.75,7500:467:4,1.00
Molgula,complanata,56.25,-8.25,7500:468:1,1.00
Molgula,complanata,56.25,-8.75,7500:468:2,0.97
Molgula,complanata,56.75,-8.25,7500:468:3,1.00
Molgula,complanata,56.75,-8.75,7500:468:4,1.00
Molgula,complanata,56.25,-9.25,7500:469:1,0.94
Molgula,complanata,56.75,-9.25,7500:469:3,0.95
Molgula,complanata,57.25,-5.75,7500:475:2,1.00
Molgula,complanata,57.75,-5.25,7500:475:3,1.00
Molgula,complanata,57.75,-5.75,7500:475:4,1.00
Molgula,complanata,57.25,-6.25,7500:476:1,1.00
Molgula,complanata,57.25,-6.75,7500:476:2,1.00
Molgula,complanata,57.75,-6.25,7500:476:3,1.00
Molgula,complanata,57.75,-6.75,7500:476:4,1.00
Molgula,complanata,57.25,-7.25,7500:477:1,1.00
Molgula,complanata,57.25,-7.75,7500:477:2,1.00
Molgula,complanata,57.75,-7.25,7500:477:3,1.00
Molgula,complanata,57.75,-7.75,7500:477:4,1.00
Molgula,complanata,57.25,-8.25,7500:478:1,1.00
Molgula,complanata,57.25,-8.75,7500:478:2,0.99
Molgula,complanata,57.75,-8.25,7500:478:3,1.00
Molgula,complanata,57.75,-8.75,7500:478:4,0.99
Molgula,complanata,57.25,-9.25,7500:479:1,0.95
Molgula,complanata,57.75,-9.25,7500:479:3,0.96
Molgula,complanata,58.25,-5.25,7500:485:1,1.00
Molgula,complanata,58.25,-5.75,7500:485:2,1.00
Molgula,complanata,58.75,-5.25,7500:485:3,1.00
Molgula,complanata,58.75,-5.75,7500:485:4,1.00
Molgula,complanata,58.25,-6.25,7500:486:1,1.00
Molgula,complanata,58.25,-6.75,7500:486:2,1.00
Molgula,complanata,58.75,-6.25,7500:486:3,1.00
Molgula,complanata,58.75,-6.75,7500:486:4,0.98
Molgula,complanata,58.25,-7.25,7500:487:1,1.00
Molgula,complanata,58.25,-7.75,7500:487:2,1.00
Molgula,complanata,58.75,-7.25,7500:487:3,0.97
Molgula,complanata,58.75,-7.75,7500:487:4,0.96
Molgula,complanata,58.25,-8.25,7500:488:1,0.98
Molgula,complanata,58.25,-8.75,7500:488:2,0.96
Molgula,complanata,58.75,-8.25,7500:488:3,0.95
Molgula,complanata,58.25,-9.25,7500:489:1,0.84
Molgula,complanata,59.25,-5.25,7500:495:1,1.00
Molgula,complanata,59.25,-5.75,7500:495:2,0.99
Molgula,complanata,59.75,-5.25,7500:495:3,0.97
Molgula,complanata,59.75,-5.75,7500:495:4,0.97
Molgula,complanata,59.25,-6.25,7500:496:1,0.98
Molgula,complanata,59.25,-6.75,7500:496:2,0.96
Molgula,complanata,59.75,-6.25,7500:496:3,0.96
Molgula,complanata,59.25,-7.25,7500:497:1,0.95
Molgula,complanata,50.25,-10.25,7501:100:1,0.93
Molgula,complanata,50.25,-10.75,7501:100:2,0.88
Molgula,complanata,50.75,-10.25,7501:100:3,1.00
Molgula,complanata,50.75,-10.75,7501:100:4,0.92
Molgula,complanata,50.75,-11.25,7501:101:3,0.87
Molgula,complanata,51.25,-10.25,7501:110:1,1.00
Molgula,complanata,51.25,-10.75,7501:110:2,0.98
Molgula,complanata,51.75,-10.25,7501:110:3,1.00
Molgula,complanata,51.75,-10.75,7501:110:4,1.00
Molgula,complanata,51.25,-11.25,7501:111:1,0.90
Molgula,complanata,51.75,-11.25,7501:111:3,0.94
Molgula,complanata,52.25,-10.25,7501:120:1,1.00
Molgula,complanata,52.25,-10.75,7501:120:2,1.00
Molgula,complanata,52.75,-10.25,7501:120:3,1.00
Molgula,complanata,52.75,-10.75,7501:120:4,1.00
Molgula,complanata,52.25,-11.25,7501:121:1,0.96
Molgula,complanata,52.25,-11.75,7501:121:2,0.91
Molgula,complanata,52.75,-11.25,7501:121:3,0.96
Molgula,complanata,52.75,-11.75,7501:121:4,0.92
Molgula,complanata,52.75,-12.25,7501:122:3,0.88
Molgula,complanata,52.75,-13.25,7501:123:3,0.90
Molgula,complanata,52.75,-13.75,7501:123:4,0.90
Molgula,complanata,52.75,-14.25,7501:124:3,0.90
Molgula,complanata,53.25,-10.25,7501:130:1,1.00
Molgula,complanata,53.25,-10.75,7501:130:2,1.00
Molgula,complanata,53.75,-10.25,7501:130:3,1.00
Molgula,complanata,53.75,-10.75,7501:130:4,0.99
Molgula,complanata,53.25,-11.25,7501:131:1,0.95
Molgula,complanata,53.25,-11.75,7501:131:2,0.92
Molgula,complanata,53.75,-11.25,7501:131:3,0.94
Molgula,complanata,53.75,-11.75,7501:131:4,0.92
Molgula,complanata,53.25,-12.25,7501:132:1,0.89
Molgula,complanata,53.25,-12.75,7501:132:2,0.82
Molgula,complanata,53.75,-12.75,7501:132:4,0.91
Molgula,complanata,53.25,-13.25,7501:133:1,0.91
Molgula,complanata,53.25,-13.75,7501:133:2,0.90
Molgula,complanata,53.75,-13.25,7501:133:3,0.91
Molgula,complanata,53.75,-13.75,7501:133:4,0.90
Molgula,complanata,53.25,-14.25,7501:134:1,0.90
Molgula,complanata,54.25,-10.25,7501:140:1,1.00
Molgula,complanata,54.25,-10.75,7501:140:2,0.95
Molgula,complanata,54.75,-10.25,7501:140:3,0.95
Molgula,complanata,54.75,-10.75,7501:140:4,0.93
Molgula,complanata,54.25,-11.25,7501:141:1,0.93
Molgula,complanata,55.25,-10.25,7501:350:1,0.93
Molgula,complanata,56.75,-13.75,7501:363:4,0.96
Molgula,complanata,56.25,-14.25,7501:364:1,0.86
Molgula,complanata,56.25,-14.75,7501:364:2,0.96
Molgula,complanata,56.75,-14.25,7501:364:3,0.97
Molgula,complanata,56.75,-14.75,7501:364:4,0.98
Molgula,complanata,57.25,-12.75,7501:372:2,0.89
Molgula,complanata,57.75,-12.75,7501:372:4,0.94
Molgula,complanata,57.25,-13.25,7501:373:1,0.96
Molgula,complanata,57.25,-13.75,7501:373:2,0.97
Molgula,complanata,57.75,-13.25,7501:373:3,0.97
Molgula,complanata,57.75,-13.75,7501:373:4,0.98
Molgula,complanata,57.25,-14.25,7501:374:1,0.98
Molgula,complanata,57.25,-14.75,7501:374:2,0.98
Molgula,complanata,57.75,-14.25,7501:374:3,0.98
Molgula,complanata,57.75,-14.75,7501:374:4,0.89
Molgula,complanata,58.25,-13.25,7501:383:1,0.97
Molgula,complanata,58.25,-13.75,7501:383:2,0.98
Molgula,complanata,58.25,-14.25,7501:384:1,0.95
Molgula,complanata,55.75,-16.75,7501:456:4,0.96
Molgula,complanata,56.25,-15.25,7501:465:1,0.97
Molgula,complanata,56.25,-15.75,7501:465:2,0.98
Molgula,complanata,56.75,-15.25,7501:465:3,0.98
Molgula,complanata,60.25,-0.25,7600:100:1,1.00
Molgula,complanata,60.25,-0.75,7600:100:2,1.00
Molgula,complanata,60.75,-0.25,7600:100:3,0.99
Molgula,complanata,60.75,-0.75,7600:100:4,0.99
Molgula,complanata,60.25,-1.25,7600:101:1,1.00
Molgula,complanata,60.25,-1.75,7600:101:2,1.00
Molgula,complanata,60.75,-1.25,7600:101:3,0.99
Molgula,complanata,60.75,-1.75,7600:101:4,0.99
Molgula,complanata,60.25,-2.25,7600:102:1,1.00
Molgula,complanata,60.25,-2.75,7600:102:2,1.00
Molgula,complanata,60.75,-2.25,7600:102:3,0.98
Molgula,complanata,60.75,-2.75,7600:102:4,0.98
Molgula,complanata,60.25,-3.25,7600:103:1,0.99
Molgula,complanata,60.25,-3.75,7600:103:2,0.98
Molgula,complanata,60.75,-3.25,7600:103:3,0.98
Molgula,complanata,60.25,-4.25,7600:104:1,0.98
Molgula,complanata,60.25,-4.75,7600:104:2,0.98
Molgula,complanata,60.75,-4.25,7600:104:3,1.00
Molgula,complanata,61.25,-0.25,7600:110:1,0.98
Molgula,complanata,61.25,-0.75,7600:110:2,0.98
Molgula,complanata,61.75,-0.25,7600:110:3,0.99
Molgula,complanata,61.75,-0.75,7600:110:4,0.99
Molgula,complanata,61.25,-1.25,7600:111:1,0.98
Molgula,complanata,61.25,-1.75,7600:111:2,0.99
Molgula,complanata,61.75,-1.25,7600:111:3,0.99
Molgula,complanata,61.75,-4.75,7600:114:4,1.00
Molgula,complanata,62.25,-4.25,7600:124:1,0.87
Molgula,complanata,62.25,-4.75,7600:124:2,1.00
Molgula,complanata,60.75,-5.75,7600:205:4,0.87
Molgula,complanata,60.75,-6.25,7600:206:3,1.00
Molgula,complanata,60.75,-6.75,7600:206:4,1.00
Molgula,complanata,60.75,-7.75,7600:207:4,1.00
Molgula,complanata,60.75,-8.25,7600:208:3,1.00
Molgula,complanata,60.75,-8.75,7600:208:4,1.00
Molgula,complanata,60.25,-9.25,7600:209:1,0.99
Molgula,complanata,60.75,-9.25,7600:209:3,1.00
Molgula,complanata,60.75,-9.75,7600:209:4,1.00
Molgula,complanata,61.25,-5.25,7600:215:1,1.00
Molgula,complanata,61.25,-5.75,7600:215:2,1.00
Molgula,complanata,61.75,-5.25,7600:215:3,1.00
Molgula,complanata,61.75,-5.75,7600:215:4,1.00
Molgula,complanata,61.25,-6.25,7600:216:1,1.00
Molgula,complanata,61.25,-6.75,7600:216:2,1.00
Molgula,complanata,61.75,-6.25,7600:216:3,1.00
Molgula,complanata,61.75,-6.75,7600:216:4,1.00
Molgula,complanata,61.25,-7.25,7600:217:1,1.00
Molgula,complanata,61.25,-7.75,7600:217:2,1.00
Molgula,complanata,61.75,-7.25,7600:217:3,1.00
Molgula,complanata,61.75,-7.75,7600:217:4,1.00
Molgula,complanata,61.25,-8.25,7600:218:1,1.00
Molgula,complanata,61.25,-8.75,7600:218:2,1.00
Molgula,complanata,61.75,-8.25,7600:218:3,1.00
Molgula,complanata,61.75,-8.75,7600:218:4,1.00
Molgula,complanata,61.25,-9.25,7600:219:1,1.00
Molgula,complanata,62.25,-5.25,7600:225:1,1.00
Molgula,complanata,62.25,-5.75,7600:225:2,1.00
Molgula,complanata,62.75,-5.25,7600:225:3,1.00
Molgula,complanata,62.75,-5.75,7600:225:4,1.00
Molgula,complanata,62.25,-6.25,7600:226:1,1.00
Molgula,complanata,62.25,-6.75,7600:226:2,1.00
Molgula,complanata,62.75,-6.25,7600:226:3,1.00
Molgula,complanata,62.75,-6.75,7600:226:4,1.00
Molgula,complanata,62.25,-7.25,7600:227:1,1.00
Molgula,complanata,62.25,-7.75,7600:227:2,1.00
Molgula,complanata,62.75,-7.25,7600:227:3,1.00
Molgula,complanata,62.75,-7.75,7600:227:4,1.00
Molgula,complanata,62.25,-8.25,7600:228:1,1.00
Molgula,complanata,62.25,-8.75,7600:228:2,1.00
Molgula,complanata,62.75,-8.25,7600:228:3,1.00
Molgula,complanata,60.25,-10.25,7601:100:1,0.92
Molgula,complanata,60.75,-10.25,7601:100:3,1.00
Molgula,complanata,60.75,-10.75,7601:100:4,1.00
Molgula,complanata,60.25,-12.75,7601:102:2,0.99
Molgula,complanata,63.75,-13.75,7601:133:4,1.00
Molgula,complanata,63.75,-14.25,7601:134:3,1.00
Molgula,complanata,63.75,-14.75,7601:134:4,1.00
Molgula,complanata,64.25,-12.25,7601:142:1,0.97
Molgula,complanata,64.25,-12.75,7601:142:2,0.92
Molgula,complanata,64.25,-13.25,7601:143:1,0.87
Molgula,complanata,64.25,-13.75,7601:143:2,0.85
Molgula,complanata,64.25,-14.25,7601:144:1,0.86
Molgula,complanata,64.25,-14.75,7601:144:2,0.88
Molgula,complanata,63.25,-15.75,7601:235:2,1.00
Molgula,complanata,63.75,-15.25,7601:235:3,1.00
Molgula,complanata,63.75,-15.75,7601:235:4,1.00
Molgula,complanata,63.25,-16.25,7601:236:1,1.00
Molgula,complanata,63.25,-16.75,7601:236:2,1.00
Molgula,complanata,63.75,-16.25,7601:236:3,1.00
Molgula,complanata,63.75,-16.75,7601:236:4,1.00
Molgula,complanata,63.25,-17.25,7601:237:1,1.00
Molgula,complanata,63.25,-17.75,7601:237:2,1.00
Molgula,complanata,63.75,-17.25,7601:237:3,0.94
Molgula,complanata,63.75,-17.75,7601:237:4,0.87
Molgula,complanata,63.25,-18.25,7601:238:1,0.95
Molgula,complanata,63.25,-18.75,7601:238:2,0.91
Molgula,complanata,63.75,-18.25,7601:238:3,0.93
Molgula,complanata,63.25,-19.25,7601:239:1,0.92
Molgula,complanata,63.25,-19.75,7601:239:2,0.93
Molgula,complanata,63.75,-19.75,7601:239:4,0.98
Molgula,complanata,64.25,-15.25,7601:245:1,0.85
Molgula,complanata,64.25,-15.75,7601:245:2,0.93
Molgula,complanata,64.25,-16.25,7601:246:1,0.95
Molgula,complanata,63.25,-20.25,7602:130:1,0.96
Molgula,complanata,63.25,-20.75,7602:130:2,1.00
Molgula,complanata,63.75,-20.25,7602:130:3,0.97
Molgula,complanata,63.75,-20.75,7602:130:4,0.92
Molgula,complanata,63.25,-21.25,7602:131:1,1.00
Molgula,complanata,63.25,-21.75,7602:131:2,1.00
Molgula,complanata,63.75,-21.25,7602:131:3,1.00
Molgula,complanata,63.75,-21.75,7602:131:4,1.00
Molgula,complanata,63.25,-22.25,7602:132:1,1.00
Molgula,complanata,63.25,-22.75,7602:132:2,1.00
Molgula,complanata,63.75,-22.25,7602:132:3,1.00
Molgula,complanata,63.75,-22.75,7602:132:4,1.00
Molgula,complanata,63.25,-23.25,7602:133:1,1.00
Molgula,complanata,63.25,-23.75,7602:133:2,1.00
Molgula,complanata,63.75,-23.25,7602:133:3,1.00
Molgula,complanata,63.75,-23.75,7602:133:4,1.00
Molgula,complanata,63.25,-24.25,7602:134:1,1.00
Molgula,complanata,63.25,-24.75,7602:134:2,1.00
Molgula,complanata,63.75,-24.25,7602:134:3,1.00
Molgula,complanata,63.75,-24.75,7602:134:4,1.00
Molgula,complanata,64.25,-22.25,7602:142:1,0.88
Molgula,complanata,64.25,-22.75,7602:142:2,0.93
Molgula,complanata,64.75,-22.75,7602:142:4,0.86
Molgula,complanata,64.25,-23.25,7602:143:1,0.99
